schema,uuid,id,title,abstract,keyword,link,responsibleParty,metadatacreationdate,geoBox,image,LegalConstraints,temporalExtent,parentId,datasetcreationdate,Constraints,SecurityConstraints
 iso19139,ec2c37d5,617,AIRTEMPS/Monthly Mean overbasin air temperature for the entire Great Lakes region (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=ec2c37d5######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=ec2c37d5######http://tds.glos.us/thredds/dodsC/AIRTEMPS/ec2c37d5.nc,2015-08-20,,,,,,,
 iso19139,033c97ae,532,NBS/Lake Michigan-Huron Net Basin Supply (expressed as millimeters over lake surface),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=033c97ae######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=033c97ae######http://tds.glos.us/thredds/dodsC/NBS/033c97ae.nc,2015-08-19,,,,,,,
 iso19139,3746b13e,642,AIRTEMPS/Monthly maximum overland air temperature for Lake St. Clair (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=3746b13e######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=3746b13e######http://tds.glos.us/thredds/dodsC/AIRTEMPS/3746b13e.nc,2015-08-20,,,,,,,
 iso19139,b9553673,654,AIRTEMPS/Monthly Mean overland air temperature for Lake Michigan (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=b9553673######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=b9553673######http://tds.glos.us/thredds/dodsC/AIRTEMPS/b9553673.nc,2015-08-20,,,,,,,
 iso19139,c9da5543,561,NBS/Lake St. Clair Overland Precipitation (millimeters),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=c9da5543######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=c9da5543######http://tds.glos.us/thredds/dodsC/NBS/c9da5543.nc,2015-08-19,,,,,,,
 iso19139,d8e1170f-1117-46c5-b609-d1d2223fd978,465,Suspended Minerals map,"Water Color of inland and coastal zones results mainly from three different parameters known as color-producing agents (CPAs). Suspended Minerals (SM) consist of inorganic particulate matter (such as sand, silt, and clay), which scatter and absorb light. For more information, please visit www.mtri.org and www.greatlakesremotesensing.org - data are provided by the Michigan Tech Research Institute (MTRI). Or visit the GLOS projects page for more information.",suspended minerals,     ,,###http://data.glos.us/portal/,2015-03-24T14:38:44,,http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=d8e1170f-1117-46c5-b609-d1d2223fd978&fname=SuspMinerals_TN_s.png###http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=d8e1170f-1117-46c5-b609-d1d2223fd978&fname=SuspMinerals_TN.png,Michigan Tech Research Institute (MTRI)United States###Kathy KochLimnoTechData Curatorkrkoch@limno.com,,-92.0###-75.0###41.0###49.0,,
 iso19139,71142ff6-1702-42fc-aac7-b5691f93a5ad,470,Water Level Model Forecast,Displays model depicting water levels on the Great Lakes.,water level,     ,,###http://data.glos.us/portal/,2015-03-24T14:56:11,,http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=71142ff6-1702-42fc-aac7-b5691f93a5ad&fname=water_level_TN_s.png###http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=71142ff6-1702-42fc-aac7-b5691f93a5ad&fname=water_level_TN.png,Great Lakes Environmental Research Laboratory (GLERL)United States###Kathy KochLimnoTechData Curatorkrkoch@limno.com,,-92.0###-75.0###41.0###49.0,,
 iso19139,5e078d11-8bc2-4e67-b74d-a655ec2e948c,580,GLCFS - Great Lakes Coastal Forecasting System (POM)/Nowcast - 2007,,,,UnknownUnknown,###http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2007.xml######http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2007.html######http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2007.xml######http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2007.html,2015-08-20,,,,,,,
 iso19139,d194664f-9eb9-43cc-a022-27264e4d2214,886,Lake Huron - MODIS - Natural Color Imagery (NC) - Aggregation,Aggregation of Natural Color Imagery from Lake Huron and surrounding waters from MODIS satellites.,GLOS MODIS MTRI Natural Color Imagery Basemap Satellite GLOS DMAC red spectral band green spectral band blue spectral band red_spectral_band green_spectral_band blue_spectral_band latitude longitude time,Use limitation LICENSE  LICENSE,,,2015-10-12T17:17:56,,,Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser###Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser,,-84.90167009999999###-79.1861581###42.783392299999996###46.809016299999996,,
 iso19139,7b8f9629-ec1d-42f3-969f-ed8703c62d83,60,Site Characterization and Coping Zone Report: U.S. Study Sites,The Coastal Zone TWG developed a document outlining the background in the development of the coping zones used by the Adaptive Management Group and also to document site characteristics for the U.S. study sites. The document provides a general summary of site charateristics and vulnerabilities.,ADAPTIVE MANAGEMENT COASTAL AREAS COPING ZONES EROSION FLOODING GODERICH LOW WATER SHORE PROTECTION SHORELINE CLASSIFICATION WAVES BATCHAWANA BAY COLLINGWOOD-WASAGA BEACH GEORGIAN BAY GOULAIS BAY HONEY HARBOUR LAKE ERIE LAKE ST. CLAIR THUNDER BAY,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Reports/CZN04-R2_ShantzUSSiteChar.pdf,2014-03-10T16:10:40,,http://data.glos.us/metadata/srv/eng/resources.get?uuid=7b8f9629-ec1d-42f3-969f-ed8703c62d83&fname=CZN04-R2_SiteChar_s.png###http://data.glos.us/metadata/srv/eng/resources.get?uuid=7b8f9629-ec1d-42f3-969f-ed8703c62d83&fname=CZN04-R2_SiteChar.png,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,bee30c89,669,AIRTEMPS/Lake Erie Mean Monthly Overlake Maximum Daily Air Temperature (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=bee30c89######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=bee30c89######http://tds.glos.us/thredds/dodsC/AIRTEMPS/bee30c89.nc,2015-08-20,,,,,,,
 iso19139,ad6ffc80,566,NBS/Lake Superior Net Basin Supply (expressed as cubic meters per second),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=ad6ffc80######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=ad6ffc80######http://tds.glos.us/thredds/dodsC/NBS/ad6ffc80.nc,2015-08-19,,,,,,,
 iso19139,2d6922e2,710,ATMO/ Lake Superior,,wind_speed wind_speed double wind_speed(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/ATMO.xml######http://tds.glos.us/thredds/glerl/ATMO.html?dataset=2d6922e2######http://tds.glos.us/thredds/glerl/ATMO.xml######http://tds.glos.us/thredds/glerl/ATMO.html?dataset=2d6922e2######http://tds.glos.us/thredds/dodsC/ATMO/2d6922e2.nc,2015-08-20,,,,,,,
 iso19139,f4f8f16c,533,NBS/Lake Michigan-Huron Net Basin Supply (expressed as cubic meters per second),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=f4f8f16c######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=f4f8f16c######http://tds.glos.us/thredds/dodsC/NBS/f4f8f16c.nc,2015-08-19,,,,,,,
 iso19139,83f4b86c,627,AIRTEMPS/Monthly maximum overbasin air temperature for Lake Michigan (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=83f4b86c######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=83f4b86c######http://tds.glos.us/thredds/dodsC/AIRTEMPS/83f4b86c.nc,2015-08-20,,,,,,,
 iso19139,ff28bfe3,709,ATMO/ Lake Huron (without Georgian Bay),,wind_speed wind_speed double wind_speed(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/ATMO.xml######http://tds.glos.us/thredds/glerl/ATMO.html?dataset=ff28bfe3######http://tds.glos.us/thredds/glerl/ATMO.xml######http://tds.glos.us/thredds/glerl/ATMO.html?dataset=ff28bfe3######http://tds.glos.us/thredds/dodsC/ATMO/ff28bfe3.nc,2015-08-20,,,,,,,
 iso19139,540da22b-8217-4a97-b0f7-0ac392986964,584,GLCFS - Great Lakes Coastal Forecasting System (POM)/Forcing - Current Year (2015),,,,UnknownUnknown,###http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.xml######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.html######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.xml######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.html,2015-08-20T19:42:49,,,,,,,
 iso19139,8fe0e70f-0941-4203-90c0-71846c3a0e42,591,GLCFS - Great Lakes Coastal Forecasting System (POM)/Forcing - 2009,,,,UnknownUnknown,###http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_2009.xml######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_2009.html######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_2009.xml######http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_2009.html,2015-08-20,,,,,,,
 iso19139,0e355582-3ba4-40de-a221-a04d04010dad,232,Memorandum: Review of Coldwater Methodology Report,The Coastal Zone TWG asked Zeki Demirbilek of the U.S. Army Corps of Engineers to undertake a technical review of the proposed modelling methodology by Coldwater Consulting Ltd. Dr. Demirbilek provided a set of suggestions that were subsequently considered by the Coastal Zone TWG and Coldwater Consulting Ltd.,MODELLING OVERTOPPING PERFORMANCE INDICATORS REVETMENT SHORE PROTECTION STRUCTURE ANALYSIS TOOL UNDERCUTTING VERTICAL WALL,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://www.iugls.org/docstore/ProjectArchive/CZN_CoastalZone/Additional_Archived/OrigFromCZNTWG/CZN07ShoreProtectionImpactAnalysis-CoastalZoneTWG-Mar052012/Reports/Shore_Protection-MethodologyReview-ERDC.pdf,2014-03-10T15:37:47,,,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,79315696-0640-4640-b27f-93e9815e2581,235,Study Sites - percent developed classification,"Baird and Associates categorized the shoreline reach classification based on the land use categorization along the shore. Full details on the methodology are provided in 'Coastal Zone Technical Working Group Study Site Report'. They undertook the classification for Lake Superior, Lake Michigan, Lake Huron/Georgian Bay, and Lake St. Clair. They created one excel file for each lake and they are bundled together as one metadata record.",MODELLING SHORELINE CLASSIFICATION,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN03_CoastalZoneSiteSelection/Additional_Archived/Data/Baird_percent_developed.zip,2014-03-10T16:17:16,,,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,c052796e,643,AIRTEMPS/Mean monthly minimum overland air temperature for Lake Huron including Georgian Bay (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=c052796e######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=c052796e######http://tds.glos.us/thredds/dodsC/AIRTEMPS/c052796e.nc,2015-08-20,,,,,,,
 iso19139,dfd94406,547,NBS/Lake Ontario Net Basin Supply (expressed as millimeters over lake surface),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=dfd94406######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=dfd94406######http://tds.glos.us/thredds/dodsC/NBS/dfd94406.nc,2015-08-19,,,,,,,
 iso19139,3cbf2a7a,534,NBS/Lake Michigan-Huron Overlake Precipitation (millimeters),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=3cbf2a7a######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=3cbf2a7a######http://tds.glos.us/thredds/dodsC/NBS/3cbf2a7a.nc,2015-08-19,,,,,,,
 iso19139,a36618e2,560,NBS/Lake St. Clair Overlake Precipitation (millimeters),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=a36618e2######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=a36618e2######http://tds.glos.us/thredds/dodsC/NBS/a36618e2.nc,2015-08-19,,,,,,,
 iso19139,ab835bd5,636,AIRTEMPS/Monthly Mean overland air temperature for Lake Huron including Georgian Bay (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=ab835bd5######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=ab835bd5######http://tds.glos.us/thredds/dodsC/AIRTEMPS/ab835bd5.nc,2015-08-20,,,,,,,
 iso19139,69bd22a6,667,AIRTEMPS/Lake Superior Mean Monthly Overlake Minimum Daily Air Temperature (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=69bd22a6######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=69bd22a6######http://tds.glos.us/thredds/dodsC/AIRTEMPS/69bd22a6.nc,2015-08-20,,,,,,,
 iso19139,1add1485,657,AIRTEMPS/Monthly maximum overland air temperature for Lake Michigan (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=1add1485######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=1add1485######http://tds.glos.us/thredds/dodsC/AIRTEMPS/1add1485.nc,2015-08-20,,,,,,,
 iso19139,cd9790b3,529,NBS/ Lake Huron (with Georgian Bay),,precipitation precipitation_amount double precipitation(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=cd9790b3######http://tds.glos.us/thredds/glerl/NBS.xml######http://tds.glos.us/thredds/glerl/NBS.html?dataset=cd9790b3######http://tds.glos.us/thredds/dodsC/NBS/cd9790b3.nc,2015-08-19,,,,,,,
 iso19139,ca1ed79d-5c14-4d0c-b303-6efc479186d3,143,"Memorandum: Initial Definition of Potential Low Water Impacts to Riparian Property Owners Along the Shoreline of the Upper Great Lakes, Task 1","CDM consulting engineers were hired to undertake a general review of existing documentation regarding the assessment of low water impacts on riparian property owners including associated methodologies.  Seven potential impact categories along with 10 evaluation methods were identified for consideration by the Coastal Zone TWG, along with several other preferred techniques for further review.",BENEFIT TRANSFER HEDONIC PRICE MODEL LOW WATER,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://iugls.org/docstore/projectarchive/CZN_CoastalZone/CZN05_LowWaterImpacts/Reports/CZN05-R1_Morris_LowWaterMemorandum.pdf,2014-03-10T15:36:24,,,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,3d8e16a0,681,AIRTEMPS/Lake Ontario Mean Monthly Overlake Minimum Daily Air Temperature (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=3d8e16a0######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=3d8e16a0######http://tds.glos.us/thredds/dodsC/AIRTEMPS/3d8e16a0.nc,2015-08-20,,,,,,,
 iso19139,5f373b88-6dad-4b3f-b7df-6018115c7632,244,Performance Indicator: Boat Launch Access Sites,"Four Performance indicators were developed by the Recreational Boating, Cruise Ships and Tourism Technical Working Group. This PA provides plan authors with infomation on preferred water-levels by Boat Access Site operators in each of the study lakes and at what point launch sites become unusable.",PUBLIC BOAT LAUNCHES WATER LEVELS,     ,2009-01-01T00:00:002011-08-15T00:00:00,###http://iugls.org/DocStore/ProjectArchive/RBT_RecBoating/RBT06_WarrenBoik_RecBoatingPIs/Reports/RecBoating_PI_FactSheet_BoatLaunch.pdf,2014-03-10T14:14:01,,,Bill BoikMichigan Department of Natural ResourcesData Steward(517 ) 335-4828boikw@michigan.gov###Glenn WarrenMetadata Authorglenn.warren@persona.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,44b23bc7-aaf4-4d46-8228-114e26208959,468,Currents map,"The NOAA Great Lakes Operational Forecast System (GLOFS) uses near-real-time atmospheric observations and numerical weather prediction forecast guidance to produce three-dimensional forecasts of water temperature and currents, and two-dimensional forecasts of water levels of the Great Lakes",water currents,     ,,###http://data.glos.us/portal/,2015-03-24T14:47:59,,http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=44b23bc7-aaf4-4d46-8228-114e26208959&fname=Currents_NOS_TN_s.png###http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=44b23bc7-aaf4-4d46-8228-114e26208959&fname=Currents_NOS_TN.png,National Oceanographic and Atmospheric Administration (NOAA)United States###Kathy KochLimnoTechData Curatorkrkoch@limno.com,,-92.0###-75.0###41.0###49.0,,
 iso19139,66c503b5-d632-4705-a785-46987709521c,104,Building Location - Residential - Thunder Bay,The point file provides the location of residential buildings within 150 m of the Lake Superior shoreline and not covered by available Forest Resource Inventory (FRI) imagery for the Thunder Bay study site of the Coastal Zone Technical Working Group of the International Upper Great Lakes Study. The building locations were manually digitized from Google Earth imagery in the area. The shoreline was extracted from the Ontario Ministry of Natural Resources 'Wateredg' data layer. Efforts were made to consistently and accurately capture the building location but some challenges occurred including vegetation cover blocking building extent and shadows and image angle impacting building location.,COASTAL AREAS DIGITAL DATA GIS STUDY SITES THUNDER BAY,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Additional_Archived/Data/buildinglocation_150mtoshoreline_GoogleEarth_TBresidential.zip,2014-03-10T14:33:38,,,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-92.5###-83.5###46###49,,
 iso19139,3861964a-27a3-4918-92ad-af0750a141dd,148,Notes - Coastal Experts Workshop,The Coastal Zone TWG hosted a Coastal Experts Workshop to gather advice and recommendations from additional coastal experts on potential priorities and strategies for modelling potential impacts associated with Lake Superior water level regulation. The notes summarize the key discussion items from the meeting and include the main presentations used to frame discussion.,EROSION FLOODING LOW WATER PERFORMANCE INDICATORS SHORE PROTECTION,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN01_CoastalZoneScopingAndMethodology/Reports/CZN01-R4_Shantz.doc,2015-03-12T19:45:20,,,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
 iso19139,fb1b04cb,687,AIRTEMPS/Lake Michigan Mean Monthly Overlake Maximum Daily Air Temperature (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=fb1b04cb######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=fb1b04cb######http://tds.glos.us/thredds/dodsC/AIRTEMPS/fb1b04cb.nc,2015-08-20,,,,,,,
 iso19139,1cbf80ef,665,AIRTEMPS/Monthly maximum overland air temperature for Georgian Bay (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=1cbf80ef######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=1cbf80ef######http://tds.glos.us/thredds/dodsC/AIRTEMPS/1cbf80ef.nc,2015-08-20,,,,,,,
 iso19139,ee0fcba1-75b3-487a-a5a8-bb893b2aa63d,199,Development of Low Water Stage-Impact Relationships for Identified Study Sites: Report to the Coastal Zone Technical Working Group on Task 2 - Undertake Focus Group Sessions to Establish Professional Perspectives on the Impact of Below Average Water Levels,"CDM gathered information from real estate professionals within select study areas of the upper Great Lakes to identify water levels that would be defined as producing significant shifts in sensitivity affecting property values. Additionally, information was to be gathered to determine the attributes of property ownership that are affected by low water levels and how sensitive they would be to fluctuating water levels. The work was undertaken as a way of gaining a better understanding of how water level conditions impact shoreline property use and valuation.",LOW WATER RIPARIAN ZONES,Access constraints Other restrictions: Limitation not listed  Use constraints Other restrictions: Limitation not listed   ,,###http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN05_LowWaterImpacts/Reports/CZN05-R3_DunningJordan_RealEstateSurvey.pdf,2014-03-10T15:15:28,,,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca###Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,,,,
 iso19139,23c49d5b,648,AIRTEMPS/Monthly minimum overland air temperature for Lake Huron w/o Georgian Bay (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS,Use constraints Other restrictions: Limitation not listed  Other constraints LICENSE  LICENSE,UnknownUnknown,###http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=23c49d5b######http://tds.glos.us/thredds/glerl/AIRTEMPS.xml######http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=23c49d5b######http://tds.glos.us/thredds/dodsC/AIRTEMPS/23c49d5b.nc,2015-08-20,,,,,,,
 iso19139,b5c1a031-3a8d-49e3-9e1b-926c90c18549,46,Niagara River Ice/weed Retardation - Historical 1900-2008,The Niagara River ice/weed retardation was developed for 1965 to 2008. Data for 1900 to 1964 were filled by the data in the comparable years,"HISTORICAL, ICE/WEED RETARDATION, NIAGARA RIVER",     ,1900-01-01T00:00:002008-12-31T00:00:00,###http://iugls.org/DocStore/ProjectArchive/Viewable_Datasets/PFEG_NBS_Sequences/historical.zip,2014-03-10T17:59:47,,,Yin FanEnvironment CanadaWater Resources Engineer613-938-5725yin.fan@ec.gc.ca###Yin FanEnvironment CanadaMetadata Author613-938-5725yin.fan@ec.gc.ca,,-93.21###-74.49###40.39###50.74,,
