schema,uuid,id,title,abstract,keyword,link,responsibleParty,metadatacreationdate,geoBox,image,LegalConstraints,temporalExtent,parentId,datasetcreationdate,Constraints,SecurityConstraints
 iso19139,8d7dd05a-0719-44ad-a839-767f98f67762,1110,"Copper, Laurentian Great Lakes, 1994-2000","The Copper data set was created as part of a larger work, the Great Lakes Environment and Assessment Mapping (GLEAM) project. For a full description of the GLEAM project, please see:-Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110(1)372-377.-http://www.greatlakesmapping.orgMetal contamination including lead, nickel, copper, zinc and cadmium may harm organisms at low concentrations if the metal compounds are in a bioavailable form, but rarely cause ecological effects through biomagnification. We focus on copper as an industrial metal of concern known to occur at elevated concentrations in the Great Lakes. Copper can be highly toxic at low concentrations to invertebrates and to fish in early life stages and can result in food web disruption. We mapped surficial sediment copper concentration from two data sources. Near-shore data points were obtained from collection of monitoring and restoration projects (as for mercury), while in-lake data values were provided by Environment Canada (EC). Data were kriged using ArcGIS algorithms with a 5-point neighborhood. As part of the GLEAM project, we assembled data for 34 stressors likely to have adverse impacts on species, biological communities, or ecosystem dynamics across the entire surface of the Great Lakes, excluding connecting channels. Stressors were mapped at a square km resolution by interpolating or resampling as needed. We modeled the spatial footprint of stressors with influence beyond their point of origin using an exponential decay function with stressor-specific coefficients for stressors from tributary inputs and assumed that influence extended 1 km into the lake and transferred the shore-side stressor value to the adjacent lake-side pixel for shore-based stressors. To account for the differential vulnerability of various habitats to each threat, we developed a habitat classification and, using expert elicitation methods, we distilled survey responses from Great Lakes experts into quantitative weightings of the relative impact of each stressor on ecosystem condition for each lake and habitat type. The standardized value of each stressor's intensity was multiplied by its relative weight, pixel by pixel, and cumulative stress (CS) was computed additively as the sum of the weighted stressors. The resulting data set is an ESRI Grid, with a resolution of 1 square km. Source data were from multiple sources for the years 2000-2009, when possible.",environmental impacts stress toxic chemicals Great Lakes Laurentian Great Lakes Lake Huron 1994-2000 Laurentian Great Lakes Great Lakes GLEAM stress impact environment copper toxic chemicals models, http://tds.glos.us/thredds/gleam/gleam.html?dataset=gleam_all,"Dr. J.D. AllanSchool of Natural Resources & Environment, The University of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041dallan@umich.eduhttp://www.greatlakesmapping.orgWWW:LINK-1.0-http--link Dr. J. D. AllanUniversity of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041United Statesdallan@umich.edu",2017-03-03T16:28:53,-92.53335 -75.13913 40.999438 49.15777,,"Use limitation The Great Lakes Environmental Assessment and Mapping  (GLEAM)  project prepared and used information for its own purposes  and this information may not be suitable  for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.#########Use constraints Other restrictions: Limitation not listed######Other constraints --The environmental stressor data layer is a model (a simplification  of a very complex  phenomenon), and should be used  in combination with other types of data rather than  on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other  parts of all the  lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are  missing from the analysis. --User must read and fully comprehend the metadata prior to data use.  --Data  products developed using the source data may be  shared with the Originator. --Data should not be  used beyond the limits of the source scale. --The  data set is not a survey document and should not be utilized as such. ###--The environmental stressor data layer is a model (a simplification of a very complex phenomenon), and should be used in combination with other types of data rather than on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other parts of all the lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are missing from the analysis.  --User must read and fully comprehend the metadata prior to data use. --Data products developed using the source data may be shared with the Originator. --Data should not be used beyond the limits of the source scale. --The data set is not a survey document and should not be utilized as such.###Other constraints Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes  and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.",1994-01-01T13:07:002000-12-31,b47fa3c1-4222-46b1-bc61-7b0138105e58,1994-01-01,,
 iso19139,1aaa77c0-a4ea-4318-a08e-9379aad1bfa8,1115,"Coastal Road Density, Laurentian Great Lakes, 2005-2009","The Coastal Road Density data set was created as part of a larger work, the Great Lakes Environment and Assessment Mapping (GLEAM) project. For a full description of the GLEAM project, please see:-Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110(1)372-377.-http://www.greatlakesmapping.orgRoads are considered a distinct stressor because they provide access to the lakeshore, including in less developed areas. Roads add to impervious surface area and alter the physical and chemical environment by contributing runoff polluted with road surface materials. As part of the GLEAM project, we assembled data for 34 stressors likely to have adverse impacts on species, biological communities, or ecosystem dynamics across the entire surface of the Great Lakes, excluding connecting channels. Stressors were mapped at a square km resolution by interpolating or resampling as needed. We modeled the spatial footprint of stressors with influence beyond their point of origin using an exponential decay function with stressor-specific coefficients for stressors from tributary inputs and assumed that influence extended 1 km into the lake and transferred the shore-side stressor value to the adjacent lake-side pixel for shore-based stressors. To account for the differential vulnerability of various habitats to each threat, we developed a habitat classification and, using expert elicitation methods, we distilled survey responses from Great Lakes experts into quantitative weightings of the relative impact of each stressor on ecosystem condition for each lake and habitat type. The standardized value of each stressor's intensity was multiplied by its relative weight, pixel by pixel, and cumulative stress (CS) was computed additively as the sum of the weighted stressors. The resulting data set is an ESRI Grid, with a resolution of 1 square km. Source data were from multiple sources for the years 2000-2009, when possible.",environmental impacts stress coastal areas biomass energy production/use Great Lakes Laurentian Great Lakes Lake Huron 2005-2009 Laurentian Great Lakes Great Lakes GLEAM stress impact environment roads coastal development models, http://tds.glos.us/thredds/gleam/gleam.html?dataset=gleam_all,"Dr. J.D. AllanSchool of Natural Resources & Environment, The University of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041dallan@umich.eduhttp://www.greatlakesmapping.orgWWW:LINK-1.0-http--link Dr. J. D. AllanUniversity of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041United Statesdallan@umich.edu",2017-03-03T16:26:44,-92.53335 -75.13913 40.999438 49.15777,,"Use limitation The Great Lakes Environmental Assessment and Mapping  (GLEAM)  project prepared and used information for its own purposes  and this information may not be suitable  for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.#########Use constraints Other restrictions: Limitation not listed######Other constraints --The environmental stressor data layer is a model (a simplification  of a very complex  phenomenon), and should be used  in combination with other types of data rather than  on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other  parts of all the  lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are  missing from the analysis. --User must read and fully comprehend the metadata prior to data use.  --Data  products developed using the source data may be  shared with the Originator. --Data should not be  used beyond the limits of the source scale. --The  data set is not a survey document and should not be utilized as such. ###--The environmental stressor data layer is a model (a simplification of a very complex phenomenon), and should be used in combination with other types of data rather than on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other parts of all the lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are missing from the analysis.  --User must read and fully comprehend the metadata prior to data use. --Data products developed using the source data may be shared with the Originator. --Data should not be used beyond the limits of the source scale. --The data set is not a survey document and should not be utilized as such.###Other constraints Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes  and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.",2005-01-01T13:07:002009-12-31,b47fa3c1-4222-46b1-bc61-7b0138105e58,2005-01-01,,
 iso19139,49dc70bd-a29a-4a14-9471-ab51ed2dcb66,131,Shore classification buffer - Lake Huron,This is a polygon file based on the 1993 Levels Reference Study shoreline classification where the shoreline reaches are buffered with a 200 metre buffer. The 1993 Levels Reference Study data was obtained from the 1998 Great Lakes Environmental Research Lab (GLERL) from NOAA. This dataset covers the Canadian Shore of Lake Huron.,BUFFER ZONES COASTAL AREAS SHORELINE CLASSIFICATION LAKE HURON, http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Additional_Archived/Data/200mbufferpolygons_Huron.zip,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:38:53,-85 -79.5 42 46.5,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,c9dced27,559,NBS/Lake St. Clair Net Basin Supply (expressed as cubic meters per second),,precipitation precipitation_amount double precipitation(time) GLOS, http://tds.glos.us/thredds/glerl/NBS.xml  http://tds.glos.us/thredds/glerl/NBS.html?dataset=c9dced27  http://tds.glos.us/thredds/glerl/NBS.xml  http://tds.glos.us/thredds/glerl/NBS.html?dataset=c9dced27  http://tds.glos.us/thredds/dodsC/NBS/c9dced27.nc,,2015-08-19,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
 iso19139,b851b50f-5cea-4a8c-ad94-b5d789f17695,1395,Sleeping Bear Dunes Buoy (45183) [out of the water for the season],"The National Parks Service at Sleeping Bear Dunes National Lakeshore (SLBE) in collaboration with the University of Wisconsin-Milwaukee School of Freshwater Sciences operates a water quality and meteorological buoy in Good Harbor Bay, just off shore of SLBE, in Lake Michigan.  The buoy provides real-time water quality and meteorological data as well as a benthic imaging for ongoing research and outreach.",wind from direction wind speed air pressure dew point water temperature - surface wind gust 45183 GLOS buoys observations atmospheric pressure wind speed/direction air temperature dew point temperature water temperature Lake Michigan Sleeping Bear Dunes WI Great Lakes UWM SFS School of Freshwater Sciences Good Harbor Bay meteorology atmospheric pressure air temperature dew point temperature wave period water temperature wind speed/direction wave height Latitude 44.981639 Longitude -85.830861 Lake Michigan Great Lakes Sleeping Bear Dunes Good Harbor Bay observationsBuoys climatology temperature water_quality PortalUpload WindDirection WindSpeed AirTemperature Air Pressure WaterTemperature Relative Humidity Solar Radiation Wind Gust, http://uwm.edu/glos/sleeping-bear  http://data.glos.us/portal/getObsByPlatform.php?provider=glos&platform=Sleeping+Bear+Dunes  http://data.glos.us/metadata?uuid=b851b50f-5cea-4a8c-ad94-b5d789f17695,Jeff HoughtonUniversity of Wisconsin-MilwaukeeResearch Technician715-321-0352600 East Greenfield Ave.MilwaukeeWI53204houghtoj@uwm.edu Jeff HoughtonUniversity of Wisconsin-MilwaukeeResearch Technicianhoughtonj@uwm.edu,2018-10-09T17:08:52,-85.83086 -85.83086 44.98163 44.98163,,,2018-06-06,,2018-06-06,,
 iso19139,76a8c6c2-7e00-46fd-b28c-cdc6b6f76e0b,1105,"Aquaculture, Laurentian Great Lakes, 2009","The Aquaculture data set was created as part of a larger work, the Great Lakes Environment and Assessment Mapping (GLEAM) project. For a full description of the GLEAM project, please see: -Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110(1)372-377.-http://www.greatlakesmapping.org Aquaculture is a growing industry in inland waters of the Great Lakes basin, but lake-based cage culture, which began in the mid to late 1980s, occurs only in Georgian Bay and North Channel of Lake Huron. Aquaculture can be detrimental to its immediate surrounding environment, affecting water quality via food byproducts and excreted waste from fish, leading to organic and nutrient enrichment and eutrophic conditions. Other potential problems include introduced diseases and parasites and antibiotic use. Because rainbow trout, although a non-native species, are already established in the Great Lakes, the most likely impact of trout aquaculture is through degradation of water quality. As part of the GLEAM project, we assembled data for 34 stressors likely to have adverse impacts on species, biological communities, or ecosystem dynamics across the entire surface of the Great Lakes, excluding connecting channels. Stressors were mapped at a square km resolution by interpolating or resampling as needed. We modeled the spatial footprint of stressors with influence beyond their point of origin using an exponential decay function with stressor-specific coefficients for stressors from tributary inputs and assumed that influence extended 1 km into the lake and transferred the shore-side stressor value to the adjacent lake-side pixel for shore-based stressors. To account for the differential vulnerability of various habitats to each threat, we developed a habitat classification and, using expert elicitation methods, we distilled survey responses from Great Lakes experts into quantitative weightings of the relative impact of each stressor on ecosystem condition for each lake and habitat type. The standardized value of each stressor's intensity was multiplied by its relative weight, pixel by pixel, and cumulative stress (CS) was computed additively as the sum of the weighted stressors. The resulting data set is an ESRI Grid, with a resolution of 1 square km. Source data were from multiple sources for the years 2000-2009, when possible.",environmental impacts stress aquaculture fisheries Great Lakes Laurentian Great Lakes Lake Huron 2009 Laurentian Great Lakes Great Lakes GLEAM stress impact environment aquaculture fisheries models, http://data.glos.us/metadata/srv/eng/main.home?uuid=0a9a781a-28cd-43e7-b81b-48d07cd06b6e,"Dr. J.D. AllanSchool of Natural Resources & Environment, The University of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041dallan@umich.eduhttp://www.greatlakesmapping.orgWWW:LINK-1.0-http--link Dr. J. D. AllanUniversity of MichiganProfessor734-764-6553440 Church StreetAnn ArborMI48109-1041United Statesdallan@umich.edu",2017-03-03T16:19:42,-92.53335 -75.13913 40.999438 49.15777,,"Use limitation The Great Lakes Environmental Assessment and Mapping  (GLEAM)  project prepared and used information for its own purposes  and this information may not be suitable  for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.#########Use constraints Other restrictions: Limitation not listed######Other constraints --The environmental stressor data layer is a model (a simplification  of a very complex  phenomenon), and should be used  in combination with other types of data rather than  on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other  parts of all the  lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are  missing from the analysis. --User must read and fully comprehend the metadata prior to data use.  --Data  products developed using the source data may be  shared with the Originator. --Data should not be  used beyond the limits of the source scale. --The  data set is not a survey document and should not be utilized as such. ###--The environmental stressor data layer is a model (a simplification of a very complex phenomenon), and should be used in combination with other types of data rather than on its own. It is not informative to look at individual pixels; the model is designed to capture broader-scale patterns. --Note that data values exist on a relative scale (i.e., percentile rank compared to other parts of all the lakes). --Note that the shorline data set used for the analysis determined the extent and shape of shoreline. Therefore, severl bays and wetlands are missing from the analysis.  --User must read and fully comprehend the metadata prior to data use. --Data products developed using the source data may be shared with the Originator. --Data should not be used beyond the limits of the source scale. --The data set is not a survey document and should not be utilized as such.###Other constraints Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes  and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty  whatsoever, including but not limited  to any warranty as to their performance or fitness for any particular purpose. The risk  as to the results of the use of these data is assumed by the user.  Further  documentation of this data can be obtained from: Allan, J.D., et al.,  2013. Joint analysis of stressors and  ecosystem services to enhance restoration  effectiveness, PNAS 110 (1) 372-377. ###Distribution Liability: The Great Lakes Environmental Assessment and Mapping (GLEAM) project prepared and used information for its own purposes and this information may not be suitable for other purposes. This information is provided \""as is\"" without any warranty whatsoever, including but not limited to any warranty as to their performance or fitness for any particular purpose. The risk as to the results of the use of these data is assumed by the user. Further documentation of this data can be obtained from: Allan, J.D., et al., 2013. Joint analysis of stressors and ecosystem services to enhance restoration effectiveness, PNAS 110 (1) 372-377.",2009-01-01T13:07:002009-12-31,b47fa3c1-4222-46b1-bc61-7b0138105e58,2009-01-01,,
 iso19139,d53be051-b4df-454a-a374-b37ba39b23e3,288,Milwaukee Buoy ATW20 (45013) [out of the water for the season],"University of Wisconsin in-situ buoy near Atwater Park, WI.","atmospheric pressure air temperature dew point temperature significant wave height wave period water temperature wind speed/direction air pressure dew point significant wave period water temperature - surface wind speed wind gust wind from direction thermistor NDBC ID 45013 ATW20 GLOS buoys observations atmospheric pressure air temperature dew point temperature significant wave height wave period water temperature wind speed/direction Lake Michigan Atwater Park WI Great Lakes UWM Longitude -87.850 Latitude 43.100 Lake Michigan Atwater Park, WI Great Lakes observationsBuoys climatology temperature WindDirection Significant Wave Period WindSpeed SignificantWaveHeight AirTemperature Air Pressure WaterTemperature Relative Humidity WaterTemperature @   3 ft WaterTemperature @   7 ft WaterTemperature @  10 ft WaterTemperature @  13 ft WaterTemperature @  16 ft WaterTemperature @  20 ft WaterTemperature @  23 ft WaterTemperature @  26 ft WaterTemperature @  30 ft WaterTemperature @  33 ft WaterTemperature @  36 ft WaterTemperature @  39 ft WaterTemperature @  43 ft WaterTemperature @  46 ft WaterTemperature @  49 ft WaterTemperature @  52 ft WaterTemperature @  56 ft WaterTemperature @  59 ft WaterTemperature @  62 ft Wind Gust", http://www.ndbc.noaa.gov/station_page.php?station=45013  http://data.glos.us/portal/getObsByPlatform.php?provider=glos&platform=ATW20  http://data.glos.us/metadata?uuid=d53be051-b4df-454a-a374-b37ba39b23e3,Jeff HoughtonUniversity of Wisconsin-Milwaukee715-321-0352600 East Greenfield Ave.MilwaukeeWI53204houghtoj@uwm.edu Jeff HoughtonUniversity of Wisconsin-Milwaukee715-321-0352MilwaukeeWIUSAjoughtoj@uwm.edu,2018-11-15T16:12:58,-87.85 -87.85 43.1 43.1,http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=d53be051-b4df-454a-a374-b37ba39b23e3&fname=45013_s.png###http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=d53be051-b4df-454a-a374-b37ba39b23e3&fname=45013.png,,2012-07-26,,2012-07-26,,
 iso19139,0784856e-87cf-46d3-93c3-4fd81062cd49,84,Great Lakes Environmental Database,"All sampling stations selected in the survey were chosen by scientists and statisticians using 1) historical data from intensive lake studies which indicates that spatial variation in open lake waters (more than 13 kilometers from shore and greater than 30 meter depths) is small compared to nearshore spatial variation, and 2) the Water Quality Survey objective of detecting a 20% change from year to year. Using this approach, stations for water column sampling were selected from homogenous areas of each lake where routine variability in lake conditions would not likely mask actual changes.In addition to the routine monitoring stations, “master stations” have been identified in each major lake basin.  (Master stations are indicated with an “M” following the station ID.)  The routine monitoring stations are referred to as non-master stations.   Most of the current master stations represent the deepest point within its lake basin.  These stations are sampled at more frequent depths to provide GLNPO with a better means of characterizing vertical conditions during each survey.  Samples are taken annually at each spring sampling site (in open water) and analysis is done for the following parameters of relevance: TSS,particulate nitrogen,particulate phosphorus,TP,DRP,nitrates,Chlorophyll a, also TP and Tn in sediments. For more details see:http://www.epa.gov/grtlakes/monitoring/sop/appendix_b.pdf",water quality monitoring TSS particulate nitrogen particulate phosphorus TP DRP nitrates Chlorophyll a TP and Tn in sediments Great Lakes Michigan Superior Huron Erie Ontario, http://www.epa.gov/grtlakes/monitoring/data_proj/glenda/index.html  http://slrfvm.glos.us/geonetwork/srv/en/resources.get?uuid=0784856e-87cf-46d3-93c3-4fd81062cd49&fname=&access=private,Ken KlewinGreat Lakes National Program Office (GLNPO)Database Manager312-886-479477 West Jackson BlvdChicagoIL60604-3507United Statesklewin.kenneth@epa.gov Kathy KochLimnoTechData Curatorkrkoch@limno.com,2013-09-24T15:17:14,-93.21 -74.49 40.39 50.74,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed######Other constraints Requires CDX registration ###Requires CDX registration,1993-01-22T11:21:00,,,,
 iso19139,ba86e38b-3055-428f-96ae-99b1d022e2eb,277,Implementation Of The Great Lakes Observing System,"The Great Lakes Observing System coordinates and integrates regional coastal observations supporting national & regional priorities including Great Lakes restoration. The DOI backbone project is providing instrumentation for real-time observing system information in tributaries, embayments, and the near-shore to determine and guide restoration activities. A simulation model is also being developed that will provide quantifiable measures of restoration progress and comparisons of progress over time and space.",Great Lakes Real Time Archive Monitoring Water Quality Buoy Network Stream Gage Network," http://cida.usgs.gov/glri/projects/accountability/Great_Lakes_Observing_System.html  http://pubs.usgs.gov/of/2011/1202/   javascript:addWMSLayer([[\""5\"",\""http://cida.usgs.gov/ArcGIS/services/GL_MAPS/MapServer/WMSServer\"", \""5\"",\""277\""]]) /metadata/srv/eng/google.kml?uuid=ba86e38b-3055-428f-96ae-99b1d022e2eb&layers=5",Nate BoothU.S. Geological SurveyIT Specialist (Sys Analysis)608-821-38228505 Research WayMiddletonWI53562nlbooth@usgs.gov Dave Blodgettdblodgett@usgs.gov,2014-08-11T16:01:06,,/metadata/srv/eng/resources.get?id=277&fname=surface_sites_s.png&access=public###/metadata/srv/eng/graphover.show?id=277&fname=surface_sites.png&access=public,,,8ca8a37c-c1ba-466c-92af-c88b28b7aca9,2010-09-10T19:00:00,,
 iso19139,2086fe27,530,NBS/Lake Michigan-Huron Net Basin Supply (expressed as millimeters over lake surface),,precipitation precipitation_amount double precipitation(time) GLOS, http://tds.glos.us/thredds/glerl/NBS.xml  http://tds.glos.us/thredds/glerl/NBS.html?dataset=2086fe27  http://tds.glos.us/thredds/glerl/NBS.xml  http://tds.glos.us/thredds/glerl/NBS.html?dataset=2086fe27  http://tds.glos.us/thredds/dodsC/NBS/2086fe27.nc,,2015-08-19,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
 iso19139,4aa98d54,610,AIRTEMPS/Monthly maximum overbasin air temperature for Lake Ontario (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS, http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=4aa98d54  http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=4aa98d54  http://tds.glos.us/thredds/dodsC/AIRTEMPS/4aa98d54.nc,,2015-08-20,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
 iso19139,370a34bd,660,AIRTEMPS/Monthly Mean overland air temperature for Lake Superior (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS, http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=370a34bd  http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=370a34bd  http://tds.glos.us/thredds/dodsC/AIRTEMPS/370a34bd.nc,,2015-08-20,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
